Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter
2022-12-01;CHOACHI;Cundinamarca;All Fixed;All Providers Combined;866;232.0;81.4;29.764;82.147;32.137;5.0;8.0;12;2022;2022-12;;;;
2022-05-01;CALI;Valle del Cauca;All Fixed;All Providers Combined;156824;41917.0;101.163;66.762;56.478;20.744;20.0;8.0;5;2022;2022-05;;;;
2022-02-01;BELEN;Boyaca;All Fixed;All Providers Combined;31;10.0;10.518;9.415;11.924;11.75;22.0;14.0;2;2022;2022-02;;;;
2022-12-01;TURBO;Antioquia;All Fixed;All Providers Combined;346;105.0;111.825;55.456;50.98;19.482;14.0;8.0;12;2022;2022-12;;;;
2022-06-01;VILLA DE LEYVA;Boyaca;All Fixed;All Providers Combined;879;253.0;56.077;25.206;52.396;25.549;14.0;14.0;6;2022;2022-06;;;;
2022-09-01;TURMEQUE;Boyaca;All Fixed;All Providers Combined;120;59.0;160.255;31.088;96.948;8.992;8.0;8.0;9;2022;2022-09;;;;
2022-11-01;BOSCONIA;Cesar;All Fixed;All Providers Combined;196;103.0;43.112;30.911;38.373;31.15;28.0;4.0;11;2022;2022-11;;;;
2022-11-01;FUSAGASUGA;Cundinamarca;All Fixed;All Providers Combined;6457;1779.0;88.223;55.13;44.342;29.089;11.0;7.0;11;2022;2022-11;;;;
2022-06-01;INZA;Cauca Department;All Fixed;All Providers Combined;107;14.0;5.728;3.568;7.183;5.174;44.0;52.0;6;2022;2022-06;;;;
2022-08-01;VALLE DEL GUAMUEZ;Putumayo;All Fixed;All Providers Combined;315;72.0;34.316;30.194;35.982;33.483;25.0;4.0;8;2022;2022-08;;;;
2022-11-01;VILLAPINZON;Cundinamarca;All Fixed;All Providers Combined;77;20.0;25.78;21.088;20.601;11.971;9.0;12.0;11;2022;2022-11;;;;
2022-07-01;UBAQUE;Cundinamarca;All Fixed;All Providers Combined;51;22.0;71.264;13.187;61.605;9.973;11.0;10.0;7;2022;2022-07;;;;
2022-03-01;EL RETORNO;Guaviare;All Fixed;All Providers Combined;348;16.0;9.015;5.795;6.436;4.276;29.0;37.0;3;2022;2022-03;;;;
2022-06-01;GACHANCIPA;Cundinamarca;All Fixed;All Providers Combined;546;206.0;36.221;16.203;33.548;15.187;5.0;5.0;6;2022;2022-06;;;;
2022-09-01;GUATEQUE;Boyaca;All Fixed;All Providers Combined;140;59.0;49.425;24.384;45.453;26.855;7.0;3.0;9;2022;2022-09;;;;
2022-09-01;NOVITA;Choco;All Fixed;All Providers Combined;59;15.0;79.09;36.195;55.506;14.985;30.0;25.0;9;2022;2022-09;;;;
2022-11-01;OPORAPA;Huila;All Fixed;All Providers Combined;139;45.0;122.644;42.288;95.749;26.87;24.0;17.0;11;2022;2022-11;;;;
2022-01-01;ARJONA;Bolivar;All Fixed;All Providers Combined;410;108.0;12.837;7.434;6.98;2.958;27.0;24.0;1;2022;2022-01;;;;
2022-09-01;SAN PELAYO;Cordoba;All Fixed;All Providers Combined;72;26.0;28.61;7.395;21.528;13.203;40.0;11.0;9;2022;2022-09;;;;
2022-11-01;MUZO;Boyaca;All Fixed;All Providers Combined;161;37.0;52.363;24.306;20.88;16.195;9.0;10.0;11;2022;2022-11;;;;
2022-10-01;TARSO;Antioquia;All Fixed;All Providers Combined;67;28.0;39.044;9.285;25.122;2.762;26.0;11.0;10;2022;2022-10;;;;
2022-10-01;CAROLINA;Antioquia;All Fixed;All Providers Combined;219;119.0;138.495;69.756;66.306;49.113;11.0;5.0;10;2022;2022-10;;;;
2022-05-01;MARULANDA;Caldas;All Fixed;All Providers Combined;64;17.0;67.182;49.788;53.047;47.289;14.0;2.0;5;2022;2022-05;;;;
2022-07-01;QUIBDO;Choco;All Fixed;All Providers Combined;1020;276.0;23.761;13.627;21.802;10.618;31.0;16.0;7;2022;2022-07;;;;
2022-08-01;SAN JOSE;Caldas;All Fixed;All Providers Combined;107;30.0;13.953;12.538;11.272;7.081;23.0;10.0;8;2022;2022-08;;;;
2022-08-01;PUEBLOVIEJO;Magdalena;All Fixed;All Providers Combined;755;318.0;38.677;10.912;23.916;5.78;37.0;11.0;8;2022;2022-08;;;;
2022-08-01;PUERTO GAITAN;Meta;All Fixed;All Providers Combined;100;49.0;15.79;9.502;12.338;7.877;25.0;14.0;8;2022;2022-08;;;;
2022-09-01;LA PINTADA;Antioquia;All Fixed;All Providers Combined;429;204.0;59.431;40.647;10.546;9.017;16.0;6.0;9;2022;2022-09;;;;
2022-11-01;CRAVO NORTE;Arauca;All Fixed;All Providers Combined;207;29.0;70.666;14.4;112.737;19.859;15.0;3.0;11;2022;2022-11;;;;
2022-06-01;CACERES;Antioquia;All Fixed;All Providers Combined;118;35.0;51.905;12.74;36.91;16.509;11.0;8.0;6;2022;2022-06;;;;
2022-07-01;SAN PABLO;Narino;All Fixed;All Providers Combined;92;16.0;9.995;4.488;6.18;4.286;19.0;39.0;7;2022;2022-07;;;;
2022-08-01;SAN RAFAEL;Antioquia;All Fixed;All Providers Combined;629;236.0;158.659;59.257;84.076;33.833;10.0;4.0;8;2022;2022-08;;;;
2022-09-01;MONTELIBANO;Cordoba;All Fixed;All Providers Combined;1097;258.0;29.592;11.432;25.407;11.593;27.0;13.0;9;2022;2022-09;;;;
2022-06-01;SAN JOSE DE ISNOS;Huila;All Fixed;All Providers Combined;434;111.0;37.98;18.746;32.189;18.819;11.0;8.0;6;2022;2022-06;;;;
2022-11-01;PURIFICACION;Tolima;All Fixed;All Providers Combined;190;24.0;15.12;10.911;14.361;10.382;26.0;12.0;11;2022;2022-11;;;;
2022-05-01;EL GUAMO;Bolivar;All Fixed;All Providers Combined;120;37.0;29.125;29.41;28.661;26.001;13.0;5.0;5;2022;2022-05;;;;
2022-04-01;MURILLO;Tolima;All Fixed;All Providers Combined;60;21.0;66.982;31.418;61.656;32.781;10.0;7.0;4;2022;2022-04;;;;
2022-05-01;QUEBRADANEGRA;Cundinamarca;All Fixed;All Providers Combined;60;22.0;37.841;15.867;39.883;36.09;14.0;5.0;5;2022;2022-05;;;;
2022-07-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;18669;4832.0;85.302;57.843;29.639;22.023;20.0;9.0;7;2022;2022-07;;;;
2022-03-01;SANTA ROSA DE VITERBO;Boyaca;All Fixed;All Providers Combined;58;21.0;20.063;10.91;9.239;6.177;16.0;12.0;3;2022;2022-03;;;;
2022-06-01;TAMESIS;Antioquia;All Fixed;All Providers Combined;1737;763.0;51.173;36.806;8.554;8.057;18.0;8.0;6;2022;2022-06;;;;
2022-10-01;TOCAIMA;Cundinamarca;All Fixed;All Providers Combined;178;55.0;58.357;23.697;45.291;24.098;11.0;10.0;10;2022;2022-10;;;;
2022-01-01;LA PAZ;Santander Department;All Fixed;All Providers Combined;83;11.0;23.231;10.958;16.458;8.777;21.0;25.0;1;2022;2022-01;;;;
2022-12-01;GIRON;Santander Department;All Fixed;All Providers Combined;9481;3249.0;159.22;137.488;133.459;89.943;16.0;4.0;12;2022;2022-12;;;;
2022-05-01;SANTA ROSA DEL SUR;Bolivar;All Fixed;All Providers Combined;674;126.0;10.522;7.412;8.182;4.427;28.0;28.0;5;2022;2022-05;;;;
2022-06-01;PUERTO SALGAR;Cundinamarca;All Fixed;All Providers Combined;333;68.0;29.209;27.388;28.416;28.251;10.0;13.0;6;2022;2022-06;;;;
2022-10-01;MORALES;Cauca Department;All Fixed;All Providers Combined;262;92.0;21.708;8.138;17.965;5.677;15.0;13.0;10;2022;2022-10;;;;
2022-04-01;GUAPI;Cauca Department;All Fixed;All Providers Combined;50;14.0;9.663;9.723;6.667;2.85;7.0;16.0;4;2022;2022-04;;;;
2022-05-01;TOTORO;Cauca Department;All Fixed;All Providers Combined;184;47.0;40.856;9.621;39.409;7.471;28.0;38.0;5;2022;2022-05;;;;
2022-06-01;TINJACA;Boyaca;All Fixed;All Providers Combined;34;12.0;7.971;8.989;6.874;8.239;7.0;25.0;6;2022;2022-06;;;;
2022-06-01;ARROYOHONDO;Bolivar;All Fixed;All Providers Combined;706;265.0;36.548;29.189;39.118;30.16;5.0;4.0;6;2022;2022-06;;;;
2022-07-01;LA UNION;Narino;All Fixed;All Providers Combined;475;59.0;30.055;8.86;25.037;8.748;18.0;28.0;7;2022;2022-07;;;;
2022-01-01;SARDINATA;North Santander;All Fixed;All Providers Combined;130;51.0;11.804;4.381;25.36;4.812;33.0;26.0;1;2022;2022-01;;;;
2022-10-01;PARATEBUENO;Cundinamarca;All Fixed;All Providers Combined;115;56.0;46.066;14.119;46.448;11.805;8.0;10.0;10;2022;2022-10;;;;
2022-06-01;CONCORDIA;Antioquia;All Fixed;All Providers Combined;38;16.0;10.452;5.3;10.597;3.642;19.0;31.0;6;2022;2022-06;;;;
2022-08-01;PEDRAZA;Magdalena;All Fixed;All Providers Combined;596;297.0;12.027;7.065;4.092;2.656;64.0;21.0;8;2022;2022-08;;;;
2022-03-01;SACHICA;Boyaca;All Fixed;All Providers Combined;297;89.0;47.002;24.916;47.986;20.853;11.0;7.0;3;2022;2022-03;;;;
2022-08-01;GUADALUPE;Antioquia;All Fixed;All Providers Combined;176;59.0;213.637;113.406;106.343;93.971;11.0;1.0;8;2022;2022-08;;;;
2022-04-01;CUNDAY;Tolima;All Fixed;All Providers Combined;93;14.0;7.254;7.343;4.383;4.49;16.0;26.0;4;2022;2022-04;;;;
2022-06-01;SAN MARTIN DE LOBA;Bolivar;All Fixed;All Providers Combined;137;47.0;39.983;17.077;10.853;6.139;31.0;7.0;6;2022;2022-06;;;;
2022-06-01;JAMUNDI;Valle del Cauca;All Fixed;All Providers Combined;7921;2346.0;105.234;83.667;56.902;30.07;18.0;7.0;6;2022;2022-06;;;;
2022-10-01;ITUANGO;Antioquia;All Fixed;All Providers Combined;84;31.0;133.299;13.272;72.575;9.391;20.0;19.0;10;2022;2022-10;;;;
2022-02-01;VALPARAISO;Antioquia;All Fixed;All Providers Combined;61;37.0;67.467;29.219;46.555;9.559;10.0;7.0;2;2022;2022-02;;;;
2022-04-01;LA UNION;Narino;All Fixed;All Providers Combined;779;227.0;25.764;18.002;21.422;13.286;19.0;16.0;4;2022;2022-04;;;;
2022-07-01;SUBACHOQUE;Cundinamarca;All Fixed;All Providers Combined;1507;520.0;72.887;31.904;68.088;25.989;9.0;6.0;7;2022;2022-07;;;;
2022-08-01;AGUAZUL;Casanare;All Fixed;All Providers Combined;912;230.0;26.594;8.992;14.341;8.635;14.0;10.0;8;2022;2022-08;;;;
2022-03-01;TITIRIBI;Antioquia;All Fixed;All Providers Combined;96;41.0;18.569;9.524;19.248;12.528;29.0;15.0;3;2022;2022-03;;;;
2022-12-01;SAN LUIS DE SINCE;Sucre;All Fixed;All Providers Combined;47;12.0;24.229;15.571;23.997;4.449;21.0;6.0;12;2022;2022-12;;;;
2022-05-01;MANAURE;La Guajira;All Fixed;All Providers Combined;35;8.0;4.703;3.897;3.341;2.555;99.0;46.0;5;2022;2022-05;;;;
2022-09-01;SEGOVIA;Antioquia;All Fixed;All Providers Combined;183;39.0;13.633;4.518;9.405;4.942;26.0;25.0;9;2022;2022-09;;;;
2022-02-01;LA VIRGINIA;Risaralda;All Fixed;All Providers Combined;191;42.0;37.847;30.004;19.438;6.252;20.0;17.0;2;2022;2022-02;;;;
2022-02-01;COGUA;Cundinamarca;All Fixed;All Providers Combined;870;205.0;33.323;9.842;22.498;9.575;17.0;11.0;2;2022;2022-02;;;;
2022-06-01;TAME;Arauca;All Fixed;All Providers Combined;984;217.0;57.981;20.08;52.425;14.282;6.0;6.0;6;2022;2022-06;;;;
2022-01-01;QUINCHIA;Risaralda;All Fixed;All Providers Combined;358;66.0;28.914;12.124;30.911;8.401;16.0;25.0;1;2022;2022-01;;;;
2022-04-01;CALIMA;Valle del Cauca;All Fixed;All Providers Combined;130;71.0;66.244;20.605;26.296;13.487;24.0;13.0;4;2022;2022-04;;;;
2022-10-01;GUACARI;Valle del Cauca;All Fixed;All Providers Combined;11039;4255.0;131.104;94.549;65.66;32.952;18.0;6.0;10;2022;2022-10;;;;
2022-12-01;SABANAGRANDE;Atlantico;All Fixed;All Providers Combined;226;79.0;17.224;14.732;16.404;15.421;34.0;12.0;12;2022;2022-12;;;;
2022-03-01;TARAZA;Antioquia;All Fixed;All Providers Combined;103;28.0;52.568;6.888;51.288;3.175;30.0;23.0;3;2022;2022-03;;;;
2022-03-01;PONEDERA;Atlantico;All Fixed;All Providers Combined;102;55.0;76.148;65.49;67.06;49.726;35.0;3.0;3;2022;2022-03;;;;
2022-07-01;PUEBLO BELLO;Cesar;All Fixed;All Providers Combined;93;14.0;32.866;21.191;35.688;16.949;5.0;7.0;7;2022;2022-07;;;;
2022-10-01;LENGUAZAQUE;Cundinamarca;All Fixed;All Providers Combined;128;29.0;16.266;5.699;14.935;5.414;16.0;23.0;10;2022;2022-10;;;;
2022-02-01;SANTIAGO DE TOLU;Sucre;All Fixed;All Providers Combined;381;92.0;40.557;12.192;36.803;8.408;27.0;16.0;2;2022;2022-02;;;;
2022-04-01;SIMIJACA;Cundinamarca;All Fixed;All Providers Combined;142;20.0;26.517;7.061;26.643;7.576;5.0;16.0;4;2022;2022-04;;;;
2022-01-01;CHACHAGUI;Narino;All Fixed;All Providers Combined;47;22.0;18.3;8.919;6.513;4.691;20.0;18.0;1;2022;2022-01;;;;
2022-12-01;COTA;Cundinamarca;All Fixed;All Providers Combined;1233;380.0;118.877;88.123;92.967;36.095;7.0;3.0;12;2022;2022-12;;;;
2022-11-01;PUERTO RICO;Caquetá;All Fixed;All Providers Combined;70;19.0;12.449;12.571;17.608;12.562;26.0;61.0;11;2022;2022-11;;;;
2022-01-01;URUMITA;La Guajira;All Fixed;All Providers Combined;50;7.0;4.638;3.621;3.774;4.206;50.0;20.0;1;2022;2022-01;;;;
2022-01-01;ALGECIRAS;Huila;All Fixed;All Providers Combined;323;54.0;30.481;9.341;18.08;7.385;14.0;18.0;1;2022;2022-01;;;;
2022-05-01;CONCORDIA;Magdalena;All Fixed;All Providers Combined;818;327.0;11.136;6.301;3.16;2.57;62.0;28.0;5;2022;2022-05;;;;
2022-02-01;CHAGUANI;Cundinamarca;All Fixed;All Providers Combined;59;24.0;111.876;68.765;106.222;52.739;7.0;3.0;2;2022;2022-02;;;;
2022-02-01;PIEDRAS;Tolima;All Fixed;All Providers Combined;178;84.0;41.038;35.129;17.611;8.369;21.0;6.0;2;2022;2022-02;;;;
2022-06-01;MEDINA;Cundinamarca;All Fixed;All Providers Combined;30;15.0;96.691;43.353;111.296;72.996;12.0;12.0;6;2022;2022-06;;;;
2022-06-01;DURANIA;North Santander;All Fixed;All Providers Combined;199;62.0;41.209;17.022;30.812;11.021;29.0;6.0;6;2022;2022-06;;;;
2022-06-01;BOYACA;Boyaca;All Fixed;All Providers Combined;128;41.0;40.379;16.084;49.992;14.734;9.0;10.0;6;2022;2022-06;;;;
2022-07-01;RESTREPO;Meta;All Fixed;All Providers Combined;626;158.0;61.895;20.857;77.449;25.456;8.0;10.0;7;2022;2022-07;;;;
2022-11-01;ARMERO;Tolima;All Fixed;All Providers Combined;72;25.0;40.805;18.145;30.53;12.071;18.0;12.0;11;2022;2022-11;;;;
2022-12-01;JERICO;Antioquia;All Fixed;All Providers Combined;159;56.0;25.626;17.27;24.694;13.155;9.0;7.0;12;2022;2022-12;;;;
2022-04-01;VALDIVIA;Antioquia;All Fixed;All Providers Combined;58;27.0;10.921;7.306;6.371;1.884;34.0;27.0;4;2022;2022-04;;;;
2022-09-01;SANTA ROSA DE CABAL;Risaralda;All Fixed;All Providers Combined;3185;573.0;97.042;47.413;51.361;25.813;19.0;7.0;9;2022;2022-09;;;;
2022-11-01;VILLANUEVA;Casanare;All Fixed;All Providers Combined;455;67.0;9.43;6.528;8.148;3.671;14.0;23.0;11;2022;2022-11;;;;
2022-12-01;SIBUNDOY;Putumayo;All Fixed;All Providers Combined;468;140.0;35.7;26.015;22.781;22.406;6.0;7.0;12;2022;2022-12;;;;
2022-02-01;TOCAIMA;Cundinamarca;All Fixed;All Providers Combined;91;46.0;63.33;9.684;61.083;9.709;14.0;5.0;2;2022;2022-02;;;;
2022-04-01;PENSILVANIA;Caldas;All Fixed;All Providers Combined;227;49.0;14.014;10.66;14.705;12.083;24.0;16.0;4;2022;2022-04;;;;
2022-08-01;EL TAMBO;Cauca Department;All Fixed;All Providers Combined;2020;442.0;37.122;20.445;36.344;14.847;13.0;8.0;8;2022;2022-08;;;;
2022-04-01;BARRANCA DE UPIA;Meta;All Fixed;All Providers Combined;235;79.0;27.452;14.908;28.519;10.184;12.0;11.0;4;2022;2022-04;;;;
2022-09-01;FUNDACION;Magdalena;All Fixed;All Providers Combined;638;138.0;20.816;10.453;11.557;5.292;34.0;7.0;9;2022;2022-09;;;;
2022-11-01;CAQUEZA;Cundinamarca;All Fixed;All Providers Combined;118;41.0;52.214;11.448;60.852;12.975;11.0;12.0;11;2022;2022-11;;;;
2022-05-01;FUNZA;Cundinamarca;All Fixed;All Providers Combined;4719;1071.0;98.691;69.302;50.279;21.657;10.0;7.0;5;2022;2022-05;;;;
2022-12-01;CACHIRA;North Santander;All Fixed;All Providers Combined;35;14.0;65.339;12.14;33.786;10.982;27.0;19.0;12;2022;2022-12;;;;
2022-12-01;SILVIA;Cauca Department;All Fixed;All Providers Combined;114;34.0;90.302;22.098;76.761;16.528;21.0;9.0;12;2022;2022-12;;;;
2022-01-01;DUITAMA;Boyaca;All Fixed;All Providers Combined;4276;1138.0;51.589;30.491;24.299;15.793;17.0;9.0;1;2022;2022-01;;;;
2022-02-01;LOS ANDES;Narino;All Fixed;All Providers Combined;107;48.0;41.446;16.401;45.168;18.806;17.0;4.0;2;2022;2022-02;;;;
2022-05-01;PACHO;Cundinamarca;All Fixed;All Providers Combined;586;253.0;89.934;61.634;74.445;34.437;7.0;4.0;5;2022;2022-05;;;;
2022-11-01;SARAVENA;Arauca;All Fixed;All Providers Combined;469;169.0;36.335;30.56;23.406;18.196;21.0;9.0;11;2022;2022-11;;;;
2022-12-01;LETICIA;Amazonas;All Fixed;All Providers Combined;1086;97.0;36.691;24.594;4.734;3.934;190.0;112.0;12;2022;2022-12;;;;
2022-02-01;SUTAMARCHAN;Boyaca;All Fixed;All Providers Combined;129;26.0;14.979;11.084;13.692;9.681;10.0;16.0;2;2022;2022-02;;;;
2022-11-01;ACEVEDO;Huila;All Fixed;All Providers Combined;908;121.0;16.437;7.501;16.776;7.916;34.0;34.0;11;2022;2022-11;;;;
2022-06-01;BETULIA;Santander Department;All Fixed;All Providers Combined;314;97.0;18.492;5.672;15.884;6.785;25.0;24.0;6;2022;2022-06;;;;
2022-02-01;MOGOTES;Santander Department;All Fixed;All Providers Combined;110;16.0;20.172;14.739;16.32;16.062;28.0;19.0;2;2022;2022-02;;;;
2022-03-01;EL CARMEN DE CHUCURI;Santander Department;All Fixed;All Providers Combined;770;149.0;21.685;11.185;27.742;9.751;13.0;11.0;3;2022;2022-03;;;;
2022-11-01;BARRANCA DE UPIA;Meta;All Fixed;All Providers Combined;309;55.0;17.388;12.437;20.205;15.89;9.0;12.0;11;2022;2022-11;;;;
2022-01-01;SAN AGUSTIN;Huila;All Fixed;All Providers Combined;742;175.0;31.208;19.378;30.236;23.186;25.0;16.0;1;2022;2022-01;;;;
2022-03-01;SOCHA;Boyaca;All Fixed;All Providers Combined;109;15.0;52.49;13.503;80.643;14.964;10.0;13.0;3;2022;2022-03;;;;
2022-04-01;SOTAQUIRA;Boyaca;All Fixed;All Providers Combined;109;29.0;12.224;6.543;10.875;7.014;22.0;18.0;4;2022;2022-04;;;;
2022-06-01;BOSCONIA;Cesar;All Fixed;All Providers Combined;198;73.0;47.509;25.565;17.194;8.423;32.0;9.0;6;2022;2022-06;;;;
2022-07-01;PIENDAMO;Cauca Department;All Fixed;All Providers Combined;373;151.0;76.338;17.369;53.052;9.922;12.0;6.0;7;2022;2022-07;;;;
2022-02-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;15289;4300.0;93.81;64.315;42.438;18.55;29.0;7.0;2;2022;2022-02;;;;
2022-03-01;ARJONA;Bolivar;All Fixed;All Providers Combined;302;84.0;14.028;8.071;6.027;2.86;22.0;14.0;3;2022;2022-03;;;;
2022-05-01;EL DONCELLO;Caquetá;All Fixed;All Providers Combined;115;50.0;29.399;14.552;17.515;11.63;22.0;15.0;5;2022;2022-05;;;;
2022-05-01;RESTREPO;Meta;All Fixed;All Providers Combined;503;171.0;78.648;27.459;99.764;28.67;8.0;9.0;5;2022;2022-05;;;;
2022-10-01;BOLIVAR;Valle del Cauca;All Fixed;All Providers Combined;790;216.0;100.548;69.65;36.358;20.757;26.0;6.0;10;2022;2022-10;;;;
2022-08-01;SAN LUIS;Antioquia;All Fixed;All Providers Combined;523;168.0;130.723;63.577;86.544;44.201;13.0;4.0;8;2022;2022-08;;;;
2022-08-01;SANTANDER DE QUILICHAO;Cauca Department;All Fixed;All Providers Combined;2419;662.0;76.729;47.983;31.386;24.242;21.0;11.0;8;2022;2022-08;;;;
2022-10-01;GIGANTE;Huila;All Fixed;All Providers Combined;189;35.0;22.413;7.011;15.191;6.384;32.0;43.0;10;2022;2022-10;;;;
2022-01-01;BAHIA SOLANO;Choco;All Fixed;All Providers Combined;36;7.0;5.579;7.665;6.516;4.362;54.0;32.0;1;2022;2022-01;;;;
2022-04-01;YARUMAL;Antioquia;All Fixed;All Providers Combined;657;199.0;52.472;16.644;22.659;8.879;19.0;9.0;4;2022;2022-04;;;;
2022-06-01;YUMBO;Valle del Cauca;All Fixed;All Providers Combined;3126;1011.0;87.784;58.496;42.536;27.001;17.0;6.0;6;2022;2022-06;;;;
2022-07-01;CONFINES;Santander Department;All Fixed;All Providers Combined;180;55.0;22.201;8.714;32.782;26.397;22.0;21.0;7;2022;2022-07;;;;
2022-05-01;CUMBITARA;Narino;All Fixed;All Providers Combined;76;9.0;7.23;4.944;7.411;1.775;33.0;81.0;5;2022;2022-05;;;;
2022-05-01;ROSAS;Cauca Department;All Fixed;All Providers Combined;42;10.0;13.65;12.986;15.064;12.212;4.0;6.0;5;2022;2022-05;;;;
2022-12-01;GIRARDOT;Cundinamarca;All Fixed;All Providers Combined;1391;474.0;78.699;46.763;28.624;26.972;14.0;8.0;12;2022;2022-12;;;;
2022-02-01;VILLAHERMOSA;Tolima;All Fixed;All Providers Combined;62;29.0;51.343;14.615;17.426;13.363;28.0;23.0;2;2022;2022-02;;;;
2022-08-01;PIJINO DEL CARMEN;Magdalena;All Fixed;All Providers Combined;727;187.0;80.287;49.624;27.305;18.591;15.0;4.0;8;2022;2022-08;;;;
2022-03-01;LENGUAZAQUE;Cundinamarca;All Fixed;All Providers Combined;52;28.0;13.012;9.368;12.608;9.443;4.0;14.0;3;2022;2022-03;;;;
2022-08-01;ANGELOPOLIS;Antioquia;All Fixed;All Providers Combined;38;17.0;16.939;8.311;11.352;1.318;36.0;12.0;8;2022;2022-08;;;;
2022-11-01;EL COPEY;Cesar;All Fixed;All Providers Combined;49;24.0;130.513;123.452;20.69;23.034;15.0;6.0;11;2022;2022-11;;;;
2022-11-01;APULO;Cundinamarca;All Fixed;All Providers Combined;162;73.0;53.417;19.05;44.71;25.736;24.0;7.0;11;2022;2022-11;;;;
2022-12-01;BELMIRA;Antioquia;All Fixed;All Providers Combined;76;42.0;103.243;19.406;23.303;17.275;16.0;10.0;12;2022;2022-12;;;;
2022-01-01;YONDO;Antioquia;All Fixed;All Providers Combined;93;29.0;8.955;5.496;6.578;2.265;41.0;17.0;1;2022;2022-01;;;;
2022-08-01;SAN BERNARDO;Narino;All Fixed;All Providers Combined;95;11.0;19.216;13.805;14.237;12.346;8.0;14.0;8;2022;2022-08;;;;
2022-10-01;BARANOA;Atlantico;All Fixed;All Providers Combined;254;50.0;11.463;8.15;7.473;5.315;29.0;20.0;10;2022;2022-10;;;;
2022-06-01;SAN ANDRES DE SOTAVENTO;Cordoba;All Fixed;All Providers Combined;51;18.0;22.501;6.259;9.954;5.06;43.0;33.0;6;2022;2022-06;;;;
2022-08-01;CHINU;Cordoba;All Fixed;All Providers Combined;77;46.0;67.487;21.088;26.978;12.027;33.0;5.0;8;2022;2022-08;;;;
2022-09-01;PALMAR DE VARELA;Atlantico;All Fixed;All Providers Combined;56;16.0;8.644;5.71;5.925;4.381;37.0;23.0;9;2022;2022-09;;;;
2022-05-01;SAN MARTIN;Meta;All Fixed;All Providers Combined;176;71.0;13.105;9.016;14.635;9.542;12.0;9.0;5;2022;2022-05;;;;
2022-11-01;SAN FRANCISCO;Antioquia;All Fixed;All Providers Combined;111;66.0;143.842;83.401;62.389;53.187;9.0;5.0;11;2022;2022-11;;;;
2022-08-01;CUMARAL;Meta;All Fixed;All Providers Combined;276;61.0;64.802;22.75;98.515;22.356;6.0;8.0;8;2022;2022-08;;;;
2022-04-01;SANTA ANA;Magdalena;All Fixed;All Providers Combined;113;47.0;35.394;22.423;15.599;11.949;23.0;13.0;4;2022;2022-04;;;;
2022-06-01;ATACO;Tolima;All Fixed;All Providers Combined;403;94.0;14.478;6.686;16.016;7.187;21.0;18.0;6;2022;2022-06;;;;
2022-01-01;CIENEGA;Boyaca;All Fixed;All Providers Combined;46;13.0;37.253;24.271;32.09;22.977;7.0;6.0;1;2022;2022-01;;;;
2022-02-01;RESTREPO;Valle del Cauca;All Fixed;All Providers Combined;310;77.0;60.839;12.917;56.094;13.702;19.0;24.0;2;2022;2022-02;;;;
2022-05-01;LA UNION;Valle del Cauca;All Fixed;All Providers Combined;108;32.0;66.489;9.784;45.809;6.649;25.0;23.0;5;2022;2022-05;;;;
2022-10-01;VEGACHI;Antioquia;All Fixed;All Providers Combined;34;12.0;36.328;19.414;38.05;25.511;19.0;3.0;10;2022;2022-10;;;;
2022-07-01;CUMBITARA;Narino;All Fixed;All Providers Combined;107;42.0;42.436;22.024;42.181;19.628;15.0;12.0;7;2022;2022-07;;;;
2022-09-01;EBEJICO;Antioquia;All Fixed;All Providers Combined;103;41.0;54.286;4.482;75.156;22.996;19.0;34.0;9;2022;2022-09;;;;
2022-12-01;SABOYA;Boyaca;All Fixed;All Providers Combined;105;17.0;39.918;12.517;43.749;16.796;10.0;3.0;12;2022;2022-12;;;;
2022-07-01;CAQUEZA;Cundinamarca;All Fixed;All Providers Combined;306;143.0;149.973;87.928;141.596;58.458;3.0;2.0;7;2022;2022-07;;;;
2022-07-01;TAUSA;Cundinamarca;All Fixed;All Providers Combined;1246;298.0;32.881;13.347;31.706;14.245;15.0;10.0;7;2022;2022-07;;;;
2022-07-01;TULUA;Valle del Cauca;All Fixed;All Providers Combined;5530;1968.0;103.315;70.514;56.822;27.215;20.0;7.0;7;2022;2022-07;;;;
